,user_ids,support,itemsets,period,property_values,depth,size,AGE,itemset_name
108,"[453671, 555806, 733528]",3, 1987,2017-02-28,50-65,0.0,3,50-65,['SALADE FR.ANANAS 198G DOLE']
109,"[172560, 178794, 315247, 518902]",4, 2466,2017-02-28,50-65,0.0,4,50-65,['SCHTROUMPFS SAC']
110,"[326027, 385744, 433916, 552050, 591423]",5, 5941,2017-02-28,<35,0.0,5,<35,['COCA COLA SLIM']
111,"[349530, 365900, 475419, 520893, 525660]",5, 4132,2017-02-28,<35,0.0,5,<35,['LAVAGE 3 PLEIN']
112,"[386924, 489345, 540798, 572029, 887504]",5, 4128,2017-02-28,<35,0.0,5,<35,['REC LAVAGE PJE 35U']
113,"[581812, 592625, 735292]",3, 2363,2017-02-28,<35,0.0,3,<35,"['EVIAN 1,5L']"
114,"[380551, 488635, 550509, 563165]",4, 6972,2017-02-28,<35,0.0,4,<35,['RED BULL 473ML']
115,"[334123, 353744, 356905, 442238, 474302, 882052]",6, 4127,2017-02-28,<35,0.0,6,<35,['REC LAVAGE PJE  20 U']
116,"[324156, 485938, 573956, 584492, 708709, 870197]",6, 1531,2017-02-28,<35,0.0,6,<35,[]
117,"[339292, 491709, 517856, 524493, 588938, 595924]",6, 4074,2017-02-28,<35,0.0,6,<35,['BIDON AD BLUE 10L']
118,"[600864, 735292, 755557]",3, 1759,2017-02-28,<35,0.0,3,<35,['POWERADE ICE ST']
119,"[513774, 591423, 624767]",3, 4135,2017-02-28,<35,0.0,3,<35,['LAVAGE HP']
120,"[404654, 473266, 735292]",3, 2369 1547,2017-02-28,<35,0.0,3,<35,"['EVIAN 1L PET*', 'SAC BOUTIQUE KRAFT']"
121,"[404654, 473266, 486278, 600864, 610511, 735292]",6, 2369,2017-02-28,<35,0.0,6,<35,['EVIAN 1L PET*']
122,"[541016, 592625, 610511]",3, 5806,2017-02-28,<35,0.0,3,<35,['MONSTER ENERGY']
123,"[376322, 407537, 610511]",3, 3275,2017-02-28,<35,0.0,3,<35,['SDW CLA JBON BEURRE 125G']
124,"[241671, 513774, 599293, 624767, 740965]",5, 4130,2017-02-28,<35,0.0,5,<35,['ASPIRATEUR']
125,"[316534, 407537, 488798, 521874, 652088, 697228, 839184]",7, 3509,2017-02-28,<35,0.0,7,<35,['CRISTALINE 50CL']
126,"[344483, 421341, 427698, 447084, 472987, 568863, 610511, 624470, 626162, 739860, 848915]",11, 2797,2017-02-28,<35,0.0,11,<35,['COCA COLA 50CL PET']
127,"[554234, 610511, 626162, 735292]",4, 5929,2017-02-28,<35,0.0,4,<35,['COCA COLA ZERO']
128,"[168332, 386618, 465110, 483791, 484505, 515602, 515864, 535895, 587277, 588236, 610511, 622143, 784863]",13, 4136,2017-02-28,<35,0.0,13,<35,['RECHARGE LAVAGE TW - D']
129,"[358016, 560139, 591620, 740166, 877064]",5, 2645,2017-02-28,<35,0.0,5,<35,['PULCO CITRONNADE 50CL']
130,"[602649, 735292, 761107]",3, 1547 263,2017-02-28,<35,0.0,3,<35,"['REMISE BUS AUTOROUTE 9\x80', 'SAC BOUTIQUE KRAFT']"
131,"[235939, 380551, 404654, 473266, 477263, 575745, 602649, 735292, 761107]",9, 1547,2017-02-28,<35,0.0,9,<35,['SAC BOUTIQUE KRAFT']
132,"[367928, 379152, 427229, 444023, 531565, 610511, 619463, 877064]",8, 6969,2017-02-28,<35,0.0,8,<35,['RED BULL BTE 25CL']
133,"[281283, 528601, 624545]",3, 431,2017-02-28,<35,0.0,3,<35,['CAFE EXPRESSO']
134,"[167077, 313520, 382915, 430029, 439245, 473870, 490840, 496995, 498613, 515602, 536441, 587523, 590694, 611043, 704816, 718355, 733998]",17, 2946,2017-02-28,<35,0.0,17,<35,['TW  LAVE GLACE']
135,"[353471, 476509, 544077, 560139]",4, 1615,2017-02-28,<35,0.0,4,<35,['CR FLAN NATURE']
136,"[418229, 488638, 582171, 871314]",4, 4099,2017-02-28,<35,0.0,4,<35,['LAVAGE 1 PLEIN']
138,"[241230, 251002, 262270]",3, 4137,2017-02-28,>65,0.0,3,>65,['REC LAVAGE PJE 97 U']
139,"[290818, 602830, 612288]",3, 4132,2017-02-28,>65,0.0,3,>65,['LAVAGE 3 PLEIN']
140,"[124913, 349205, 522852]",3, 285,2017-02-28,>65,0.0,3,>65,[]
141,"[170515, 226026, 414077, 592027]",4, 5941,2017-02-28,>65,0.0,4,>65,['COCA COLA SLIM']
142,"[111896, 130756, 149993, 187465, 791064]",5, 4136,2017-02-28,>65,0.0,5,>65,['RECHARGE LAVAGE TW - D']
143,"[103556, 268921, 276275]",3, 64,2017-02-28,>65,0.0,3,>65,[]
144,"[123035, 124893, 163878, 171620, 205363, 205463, 601992]",7, 4125,2017-02-28,>65,0.0,7,>65,['RECHARGE LAVAGE TW - A']
145,"[135030, 165109, 171728, 180493, 250397, 291261, 320242, 557428, 631511, 640667, 640984]",11, 4126,2017-02-28,>65,0.0,11,>65,['RECHARGE LAVAGE']
146,"[103556, 103968, 108486, 111383, 111543, 111896, 111901, 114750, 116964, 117783, 118234, 120461, 120628, 123035, 124116, 124893, 124913, 127693, 130756, 135030, 143739, 149993, 163878, 165109, 166316, 167249, 170515, 171620, 171728, 172406, 175616, 175621, 177303, 178217, 180493, 184731, 184748, 187465, 192616, 192911, 194240, 198920, 201229, 204208, 205363, 205463, 205866, 216241, 219557, 222874, 225015, 225520, 226026, 228171, 229535, 229999, 236672, 240504, 241230, 241897, 243662, 244099, 245660, 247583, 250397, 251002, 251568, 261715, 262270, 263583, 268921, 269022, 275928, 276275, 287398, 290818, 291261, 313286, 320242, 321006, 340681, 346406, 346951, 349205, 357076, 359806, 371928, 395713, 408044, 408071, 414077, 414692, 433478, 449241, 505859, 519469, 520176, 522852, 527874, 541799, 549689, 555913, 557270, 557428, 559127, 576664, 592027, 601992, 602830, 612288, 631511, 633457, 640667, 640694, 640984, 659569, 698072, 721052, 722246, 735241, 746430, 766771, 791064]",123, ,2017-02-28,>65,0.0,123,>65,[]
149,"[168332, 537653, 610511]",3, 5607,2017-02-28,<35,0.0,3,<35,['COCA COLA ZERO 50CL PET']
150,"[168332, 488635, 655483]",3, 4303,2017-02-28,<35,0.0,3,<35,['MINI STICKS ROQUEFORT&NOIX 100G']
151,"[377865, 570069, 871314]",3, 4131,2017-02-28,<35,0.0,3,<35,['LAVAGE 2 PLEIN TARIF']
153,"[608489, 610511, 740965]",3, 2918,2017-02-28,<35,0.0,3,<35,['TW MICROFIBRE  MULTI USAGE']
155,"[447204, 590913, 610511]",3, 2633,2017-02-28,<35,0.0,3,<35,['OASIS TROPICAL PET 50CL']
157,"[281283, 353744, 624545]",3, 1393,2017-02-28,<35,0.0,3,<35,['BD CAFE CREME']
158,"[602649, 735292, 754772]",3, 5849 263,2017-02-28,<35,0.0,3,<35,"['REMISE BUS AUTOROUTE 9\x80', 'TROPICANA ORANGE SS PULPE 1L']"
159,"[488635, 575745, 600864]",3, 4663,2017-02-28,<35,0.0,3,<35,['AUVE. MIN STICK NAT 100G']
160,"[451156, 603204, 872971]",3, 1622,2017-02-28,<35,0.0,3,<35,['CR PAIN AU CHOCOLAT']
161,"[602649, 619463, 735292, 754772, 761107]",5, 263,2017-02-28,<35,0.0,5,<35,['REMISE BUS AUTOROUTE 9\x80']
162,"[314647, 403445, 485938, 562102, 580438, 600064, 602580, 611122, 612410, 612824, 717415, 739860, 872283, 872398, 879783]",15, 163,2017-02-28,<35,0.0,15,<35,[]
163,"[241671, 281256, 298742, 314302, 331498, 339428, 344483, 355838, 377685, 393049, 397669, 398225, 418229, 422118, 423495, 447143, 451756, 456059, 460955, 463550, 473266, 476702, 485038, 493366, 510689, 555013, 558639, 561928, 567520, 583156, 584471, 589957, 596504, 599293, 600263, 608531, 618413, 619622, 626291, 682601, 704816, 716317, 717009, 764636, 772616, 832718, 880102]",47, 4125,2017-02-28,<35,0.0,47,<35,['RECHARGE LAVAGE TW - A']
164,"[266150, 480746, 540247]",3, 1795,2017-02-28,50-65,0.0,3,50-65,['MENTOS BOTTLE MENTHE D. 60G']
165,"[352928, 575459, 697503]",3, 1701,2017-02-28,50-65,0.0,3,50-65,['CR SALADE CAESAR']
166,"[319196, 460815, 566430]",3, 1685,2017-02-28,50-65,0.0,3,50-65,['CHEW GUM HOLLY']
167,"[100715, 352928, 540247]",3, 1164,2017-02-28,50-65,0.0,3,50-65,['CR TARTE NORMANDE']
169,"[298971, 584447, 697503]",3, 709,2017-02-28,50-65,0.0,3,50-65,['CR TARTE CITRON MERINGUÉET']
170,"[261443, 269187, 584447]",3, 693 1738,2017-02-28,50-65,0.0,3,50-65,"['CR CAFE EXPRESSO', 'CRO JUS ORANGE 25 CL ANDROS']"
171,"[122584, 352928, 385584]",3, 674 1853,2017-02-28,50-65,0.0,3,50-65,"['CR COCA COLA BT', 'CR SANDWICH VOL']"
172,"[352928, 392264, 540247]",3, 602,2017-02-28,50-65,0.0,3,50-65,['CR SANDWHICH OCEANIQUE (NEW)']
173,"[140423, 266265, 352928]",3, 600,2017-02-28,50-65,0.0,3,50-65,['CR SANDWHICH PARISIEN']
174,"[122584, 140423, 752568]",3, 500,2017-02-28,50-65,0.0,3,50-65,['CR TARTE PISTAC']
175,"[174525, 245144, 540091]",3, 5840,2017-02-28,50-65,0.0,3,50-65,['BATON NOIR NOIS']
176,"[226481, 422794, 542068]",3, 5750,2017-02-28,50-65,0.0,3,50-65,['SMOOTHIE VERT 25CL INNOCENT']
177,"[109767, 148277, 149428, 369769]",4, 5625,2017-02-28,50-65,0.0,4,50-65,['MARS  51G']
178,"[149428, 176337, 266265, 356654]",4, 4663,2017-02-28,50-65,0.0,4,50-65,['AUVE. MIN STICK NAT 100G']
179,"[162167, 211672, 470752]",3, 4638,2017-02-28,50-65,0.0,3,50-65,['NEOCLEAN JANTES']
180,"[141207, 266265, 294969, 768034]",4, 3882,2017-02-28,50-65,0.0,4,50-65,['SDW DAUNAT MIMI']
181,"[100715, 252210, 536284]",3, 3878,2017-02-28,50-65,0.0,3,50-65,['XXL PLET ROTI CRUD. 230G']
182,"[127136, 267277, 272097, 511024]",4, 3668,2017-02-28,50-65,0.0,4,50-65,['LAVE GLACE TTES SAISONS -15 C 4L']
183,"[230907, 274953, 363956]",3, 3494,2017-02-28,50-65,0.0,3,50-65,['EVOLUTION FULL-']
184,"[140591, 176337, 411677, 467917]",4, 3273,2017-02-28,50-65,0.0,4,50-65,['SDW ROSETTE 125G']
186,"[168201, 176899, 215849, 266150]",4, 2906,2017-02-28,50-65,0.0,4,50-65,['TW NET PLASTIQU']
187,"[193388, 222969, 272307]",3, 1820,2017-02-28,50-65,0.0,3,50-65,['MENTOS MENTHE 38G VAN M']
188,"[294969, 463457, 480746]",3, 1825 389,2017-02-28,50-65,0.0,3,50-65,"['MALBORO', 'MARLBORO']"
189,"[171664, 355952, 584447]",3, 1871,2017-02-28,50-65,0.0,3,50-65,['CR CHAUSSON AUX POMMES 120G']
190,"[128197, 407187, 450399]",3, 2142,2017-02-28,50-65,0.0,3,50-65,['LAVE GLACE DEMO']
191,"[284255, 286321, 298742, 313654, 327141, 330852, 331009, 356945, 362770, 373549, 404827, 409846, 413231, 415230, 417862, 430029, 433003, 434047, 438935, 443162, 443552, 448585, 462438, 482562, 491709, 502970, 505835, 512866, 520978, 521837, 521974, 523195, 526049, 539446, 564738, 566886, 568774, 574988, 578365, 578537, 590694, 596504, 599341, 602293, 606608, 606879, 607833, 609205, 609428, 615047, 617116, 624871, 673141, 689996, 703456, 704673, 734548, 734691, 737643, 753696]",60, 4126,2017-02-28,<35,0.0,60,<35,['RECHARGE LAVAGE']
192,"[150817, 167077, 168332, 195858, 197939, 199410, 232528, 235596, 235939, 241671, 245547, 281256, 281283, 281822, 284255, 286321, 286384, 298742, 313520, 313654, 314302, 314647, 316534, 317704, 324156, 326027, 327141, 330852, 331009, 331420, 331498, 334123, 336432, 339292, 339428, 344483, 349530, 353471, 353744, 355838, 356905, 356945, 358016, 362770, 365900, 366974, 367928, 373549, 376322, 376527, 377685, 377865, 379152, 380551, 382915, 385744, 386618, 386924, 388509, 393049, 394148, 395081, 397669, 397821, 398225, 403445, 404654, 404827, 407537, 409846, 413231, 415230, 417862, 418229, 421341, 422118, 423302, 423495, 427229, 427698, 428547, 429671, 429748, 430029, 433003, 433916, 434047, 436629, 438935, 439245, 440210, 442238, 443162, 443552, 444023, 445207, 445370, 447084, 447143, 447204, 448585, 451156, 451756, 456059, 460955, 462438, 463550, 465110, 472987, 473266, 473870, 474302, 475419, 476509, 476702, 477263, 480133, 482562, 483791, 484505, 485038, 485938, 486278, 488635, 488638, 488798, 489345, 490840, 491709, 493366, 496995, 498613, 502970, 505835, 507317, 510689, 512866, 513774, 514349, 515602, 515864, 516505, 517696, 517856, 520013, 520893, 520978, 521837, 521874, 521974, 523195, 523586, 524493, 525660, 526049, 526417, 528601, 531565, 534303, 535895, 536441, 537653, 537889, 539446, 540798, 541016, 542530, 544077, 550509, 552050, 554234, 555013, 558423, 558639, 560139, 561928, 562102, 563165, 563574, 564738, 566886, 567455, 567520, 568346, 568774, 568863, 570069, 572029, 573956, 574988, 575745, 576237, 578365, 578537, 579456, 580438, 581812, 582171, 582201, 582842, 583156, 583933, 584471, 584492, 587277, 587523, 588236, 588938, 589957, 590694, 590913, 591423, 591620, 592625, 595924, 596504, 597316, 599293, 599341, 600064, 600263, 600864, 602293, 602580, 602649, 603204, 603293, 606608, 606879, 607514, 607833, 608489, 608531, 609205, 609428, 610511, 611043, 611122, 612356, 612410, 612824, 613501, 615047, 617116, 617558, 618074, 618413, 619463, 619622, 622143, 624419, 624470, 624519, 624545, 624767, 624871, 626162, 626291, 652088, 655483, 673141, 682601, 688336, 689996, 697228, 703456, 704673, 704816, 708709, 709121, 710572, 711253, 713222, 714528, 716317, 716869, 717009, 717415, 718355, 718406, 719011, 720846, 733594, 733998, 734548, 734691, 735292, 737643, 739860, 740166, 740965, 742499, 752510, 753696, 754772, 755557, 757060, 758378, 759265, 761107, 761912, 764636, 770263, 772616, 777234, 784863, 832718, 839184, 848915, 865102, 865871, 866805, 870197, 871314, 872283, 872398, 872564, 872971, 877064, 879783, 880102, 881163, 882052, 887504]",324, ,2017-02-28,<35,0.0,324,<35,[]
193,"[183542, 356654, 715263]",3, 6855,2017-02-28,50-65,0.0,3,50-65,"[""CHIPS LAY'S SAL""]"
194,"[179934, 193388, 294969]",3, 6346,2017-02-28,50-65,0.0,3,50-65,['PRINCE GRANOLA LAIT 200 G']
195,"[183542, 213461, 518871]",3, 6336,2017-02-28,50-65,0.0,3,50-65,['PETIT ECOL.CHOC.LT']
196,"[181639, 234017, 294969]",3, 6296,2017-02-28,50-65,0.0,3,50-65,"['PET 1,5L EAU MIN.']"
197,"[310155, 448379, 568859]",3, 6259,2017-02-28,50-65,0.0,3,50-65,['ARBRE MAGIQUE VANILLE']
198,"[238833, 272307, 536284]",3, 6014,2017-02-28,50-65,0.0,3,50-65,"[""TWIX'XTRA 75G""]"
200,"[310761, 428189, 622174]",3, 5470,2017-02-28,50-65,0.0,3,50-65,['KIT KAT CHUNKY']
201,"[294269, 294434, 363005]",3, 4103,2017-02-28,50-65,0.0,3,50-65,['LAVAGE 5 PLEIN']
202,"[180086, 363005, 616311, 876768]",4, 2191,2017-02-28,50-65,0.0,4,50-65,['TW DEMOUST ANTI FIENTES 500ML']
203,"[262091, 266265, 304012]",3, 3881,2017-02-28,50-65,0.0,3,50-65,['SDW DAUNAT MINI']
204,"[453671, 514207, 584447]",3, 3278,2017-02-28,50-65,0.0,3,50-65,['SDW.CLA.COMP.THON.S 125G']
206,"[116969, 455894, 531393]",3, 2820,2017-02-28,50-65,0.0,3,50-65,['COCOTTES CHOCOL']
207,"[195953, 768034, 780862]",3, 2764,2017-02-28,50-65,0.0,3,50-65,['CHIPS LAYS ANCI']
208,"[100715, 252210, 380150]",3, 2754,2017-02-28,50-65,0.0,3,50-65,"[""CHIPS LAY'S BBQ""]"
209,"[141311, 463457, 536284]",3, 2645,2017-02-28,50-65,0.0,3,50-65,['PULCO CITRONNADE 50CL']
211,"[141207, 392264, 661827]",3, 2374,2017-02-28,50-65,0.0,3,50-65,['BADOIT 1L']
212,"[110691, 139038, 476951]",3, 2363,2017-02-28,50-65,0.0,3,50-65,"['EVIAN 1,5L']"
213,"[186835, 198513, 256648]",3, 2210,2017-02-28,50-65,0.0,3,50-65,['TIC TAC MENTE T100 100G']
215,"[236540, 552972, 625648]",3, 3297,2017-02-28,50-65,0.0,3,50-65,['SDW SUEDOIS D.SAUMON 135G']
216,"[100203, 100577, 100615, 100697, 100715, 100977, 101105, 101749, 102370, 103101, 103662, 103799, 103904, 104047, 104120, 104142, 104293, 104518, 104898, 105769, 106150, 106317, 106410, 106717, 107174, 107250, 107463, 108029, 108168, 108301, 109498, 109767, 109910, 109954, 110245, 110691, 111738, 111800, 111880, 111890, 112051, 112161, 113036, 113270, 113324, 113350, 113425, 114176, 114449, 114719, 114932, 115022, 116969, 117902, 118478, 118554, 118861, 120086, 120248, 121128, 121147, 121192, 121672, 121730, 121780, 122194, 122584, 122953, 123314, 123358, 123618, 123777, 123949, 124073, 124397, 124990, 125579, 125615, 125798, 125918, 126482, 126551, 126962, 127136, 127376, 128197, 128265, 128523, 129390, 129748, 130532, 130799, 131014, 131348, 131402, 131823, 132437, 134163, 134473, 134631, 137677, 137982, 138325, 138419, 138794, 139038, 139649, 140050, 140121, 140423, 140439, 140591, 140784, 141207, 141231, 141311, 143488, 143947, 145566, 146093, 146263, 146481, 147333, 147495, 148182, 148277, 148673, 149020, 149419, 149428, 151531, 151893, 152370, 152824, 152897, 153041, 153168, 153358, 153534, 153970, 154662, 155879, 156268, 156641, 156950, 157310, 157561, 157573, 158388, 158802, 159035, 159082, 159524, 159853, 160962, 160985, 161105, 161197, 161206, 161721, 162167, 163920, 164308, 165568, 165785, 167298, 167694, 167840, 168144, 168201, 169402, 169447, 170198, 170729, 171423, 171664, 171799, 172457, 172560, 173033, 173120, 173428, 173559, 174525, 174735, 175030, 175183, 176337, 176424, 176750, 176899, 177168, 177373, 177528, 177933, 178183, 178271, 178794, 178862, 179792, 179934, 180086, 180172, 180654, 181027, 181624, 181639, 181686, 183542, 184070, 185625, 185724, 186625, 186738, 186835, 186974, 187833, 187947, 188754, 189419, 189915, 191307, 191561, 192277, 192627, 192763, 193275, 193388, 194762, 195864, 195953, 196220, 197394, 197750, 198513, 198623, 198697, 199673, 199937, 199984, 200370, 200525, 200564, 200853, 200887, 201887, 202473, 204029, 204037, 204046, 204060, 204400, 204764, 205440, 205793, 206077, 206673, 207287, 208744, 209886, 209920, 210484, 211149, 211249, 211581, 211672, 212415, 213211, 213461, 214946, 215341, 215614, 215849, 216415, 217726, 218106, 220201, 220306, 220424, 220763, 220808, 221131, 221900, 222403, 222969, 223363, 223729, 223769, 224478, 224522, 224901, 225855, 226056, 226481, 226985, 227535, 228267, 228704, 228856, 229149, 229711, 230907, 233072, 233592, 233959, 234017, 235183, 235938, 236154, 236540, 236608, 236773, 237181, 237287, 238581, 238833, 238881, 239412, 239503, 239730, 239757, 239835, 240409, 240683, 240997, 241319, 241533, 242000, 242142, 242148, 242913, 243783, 243854, 243973, 244198, 245059, 245076, 245144, 245180, 245775, 246323, 247730, 247754, 247969, 248633, 248818, 249024, 249298, 250116, 250180, 251141, 251428, 251477, 251719, 251775, 251826, 252210, 252278, 252444, 252901, 253520, 253597, 254094, 254276, 254833, 255658, 256540, 256648, 256962, 257154, 258020, 258413, 258511, 258658, 258896, 259079, 259381, 259544, 260630, 261185, 261215, 261240, 261443, 261458, 261658, 262091, 262444, 262911, 263990, 264012, 264230, 264526, 265391, 265739, 266150, 266265, 266458, 266531, 267200, 267277, 267304, 267343, 267366, 269187, 269492, 269544, 269708, 269732, 270204, 270220, 270306, 270422, 270517, 271035, 271346, 271553, 271640, 271676, 271964, 272097, 272123, 272184, 272307, 272341, 272441, 273010, 273229, 273658, 273694, 274001, 274124, 274316, 274467, 274836, 274892, 274953, 275588, 275937, 276060, 276369, 276785, 277799, 278140, 278166, 278763, 278990, 280194, 280850, 281206, 281486, 282186, 282188, 282462, 283101, 283194, 284341, 285334, 285365, 285995, 286729, 287131, 287161, 287308, 287468, 287608, 287610, 287788, 288466, 288714, 289938, 290165, 290288, 290616, 291218, 291453, 292710, 292888, 293120, 293771, 293965, 294269, 294323, 294434, 294568, 294969, 295265, 295538, 296036, 296054, 296110, 296181, 296939, 297045, 297929, 297997, 298543, 298548, 298678, 298776, 298971, 299417, 299418, 299540, 299637, 301402, 301967, 302343, 302379, 303422, 304012, 304549, 305343, 306323, 306745, 307359, 307966, 308124, 308866, 309677, 310155, 310761, 315247, 315397, 315695, 315727, 316895, 318991, 319196, 320806, 321127, 321596, 321730, 322977, 323618, 323804, 324797, 325354, 325765, 325920, 326332, 326404, 326897, 327179, 327215, 327351, 327617, 328086, 329988, 330886, 331082, 331214, 331231, 331273, 331943, 332928, 333674, 333899, 337469, 338003, 338507, 338762, 340209, 340670, 340678, 341101, 341341, 341903, 343259, 343449, 344630, 344660, 344702, 344944, 345108, 345616, 345758, 346333, 346475, 347715, 348211, 348380, 348948, 348997, 349161, 349380, 349408, 351249, 352244, 352928, 353175, 354336, 355952, 356654, 357134, 357820, 362274, 363005, 363692, 363956, 364367, 364804, 365101, 365536, 366154, 366834, 367218, 367552, 368080, 368413, 369474, 369549, 369769, 370216, 371266, 371348, 371559, 371949, 372225, 372272, 372572, 373648, 373931, 375108, 375197, 375557, 376431, 376847, 378736, 378833, 379359, 379576, 380131, 380150, 380829, 381310, 381380, 382160, 383055, 383172, 383585, 384013, 384135, 384261, 385319, 385584, 385713, 385858, 387101, 388202, 389556, 389628, 392264, 392562, 392807, 392833, 393071, 395643, 395817, 396674, 398652, 398681, 400374, 400662, 401971, 402831, 403828, 404047, 406437, 407187, 407441, 407924, 408037, 409076, 409352, 410425, 410571, 411677, 412376, 413059, 414823, 414852, 416080, 417969, 418815, 419944, 422405, 422778, 422794, 423037, 425086, 426000, 427626, 427961, 428189, 428202, 428273, 429540, 430159, 430423, 430968, 431316, 432898, 432924, 433073, 435521, 435551, 436854, 437007, 437759, 438350, 439384, 441816, 443524, 444295, 444802, 447013, 447692, 448285, 448379, 450205, 450212, 450399, 451209, 452375, 453036, 453671, 454219, 454494, 455894, 457187, 459035, 459432, 460771, 460815, 461571, 462236, 463457, 464331, 464519, 464605, 464868, 466147, 466946, 467113, 467225, 467509, 467878, 467917, 468396, 468467, 468551, 469008, 469829, 469830, 470636, 470752, 470762, 471775, 472186, 472393, 472602, 474879, 475253, 475440, 475454, 476951, 477290, 478530, 478873, 479246, 479256, 479396, 480061, 480373, 480746, 481080, 481492, 482919, 484073, 484230, 484910, 485168, 488754, 488785, 490090, 490639, 491014, 493156, 493195, 493696, 494174, 494954, 495387, 496421, 496594, 497772, 498334, 500915, 504769, 505184, 505602, 506445, 508797, 509964, 511024, 511293, 513322, 514067, 514207, 514478, 515329, 516054, 516709, 516884, 517642, 518130, 518210, 518871, 518902, 519059, 519887, 520056, 520708, 521161, 521769, 521885, 523013, 523766, 524408, 524786, 525118, 525249, 526400, 527643, 527983, 528757, 531393, 532721, 534063, 534226, 534673, 535047, 535224, 535231, 535916, 536284, 536398, 538133, 538951, 540091, 540247, 540476, 540994, 541273, 541417, 541665, 542068, 542277, 542549, 542971, 545082, 545337, 545540, 547386, 547651, 549005, 550155, 551178, 551228, 552972, 554567, 555151, 555432, 555806, 555845, 557871, 557999, 558685, 558940, 559445, 559542, 561615, 562319, 563834, 563868, 566430, 567637, 568859, 569279, 569508, 570365, 572676, 572850, 573796, 575459, 576233, 580458, 580580, 582375, 584447, 585071, 586116, 588437, 592916, 594619, 594666, 596702, 598063, 599245, 599727, 600505, 600515, 600607, 602583, 604433, 604581, 604772, 605319, 605523, 606281, 606450, 606834, 607388, 608366, 612284, 613049, 613132, 613209, 614909, 616134, 616311, 616924, 619649, 620225, 621494, 622174, 623204, 623497, 623541, 624179, 625648, 627182, 644578, 649774, 651436, 653959, 657123, 659309, 661666, 661827, 664517, 666558, 668617, 670760, 671210, 675734, 681522, 684671, 685231, 685988, 686704, 686964, 687943, 695135, 697503, 698572, 703490, 715202, 715263, 720797, 721265, 721420, 722124, 723962, 727526, 727800, 728393, 730072, 730291, 730652, 731766, 733146, 733514, 733528, 733908, 737348, 740276, 742430, 744146, 746079, 747927, 751146, 752568, 752912, 754792, 758591, 759628, 768034, 768959, 773271, 773466, 774609, 777544, 777614, 780862, 787610, 792749, 794978, 802143, 815181, 864160, 868242, 868375, 875200, 875487, 876768, 879701, 883193, 886368]",1019, ,2017-02-28,50-65,0.0,1019,50-65,[]
