,user_ids,support,itemsets,period,property_values,depth,size,STATION_MGT_TYPE
223,[468837 505859 578639 584447 979705],5, 8287519 6033 6026,2018-06-01,COCO,0.47058823529411764,5,COCO
224,[112041 510060 555714 728035 880018],5, 3667191 18064205,2018-06-01,COCO,0.47058823529411764,5,COCO
225,[309153 349360 350647 575459 599279],5, 4152819 3461039,2018-06-01,COCO,0.47058823529411764,5,COCO
226,[356182 849812 942111 958732 979705],5, 5401046 5401047,2018-06-01,COCO,0.47058823529411764,5,COCO
227,[ 555714  556024  616225  998545 1015043 1089409],6, 6026 451,2018-06-01,COCO,0.47058823529411764,6,COCO
228,[ 555714  798831  880018  980801 1152434],5, 18064205 13600075,2018-06-01,COCO,0.47058823529411764,5,COCO
229,"[ 105293  110899  114666  118478  147589  149963  167694  187833  199984
  235297  235462  251568  270220  314647  368080  403445  425954  427096
  427250  432305  451363  459933  464331  588437  602580  604098  607784
  612824  616689  739860  751640  903640  957469 1052581 1095891 1106546]",36, 12520268 451,2018-06-01,COCO,0.47058823529411764,36,COCO
230,[ 199673  540247  584447  847693  980801 1037646],6, 19419902 13600075,2018-06-01,COCO,0.47058823529411764,6,COCO
231,[ 505859  532337  553832  842314  963615  979705 1152434],7, 7445935 6026,2018-06-01,COCO,0.47058823529411764,7,COCO
232,[ 199673  584447  980801 1037646 1086750],5, 4190175 13600075,2018-06-01,COCO,0.47058823529411764,5,COCO
233,"[ 117755  199673  425954  472871  584447  903640  949836  980801 1037646
 1071032]",10, 4190175 19419902,2018-06-01,COCO,0.47058823529411764,10,COCO
234,"[ 455008  468837  505859  532337  553832  578639  584447  842314  963615
  979705  993844 1038493 1097861]",13, 6033 6026,2018-06-01,COCO,0.47058823529411764,13,COCO
235,[ 468837  578639  584447  979705 1097861],5, 6033 13600075 6026,2018-06-01,COCO,0.47058823529411764,5,COCO
236,"[ 315774  363692  416219  468837  471775  519885  526400  535929  536334
  555714  567971  578639  584447  752568  754776  860435  957240  979705
  988692  989025  995860  998545 1007975 1008376 1014685 1036452 1037646
 1047955 1070069 1082751 1097861 1152434]",32, 13600075 6026,2018-06-01,COCO,0.47058823529411764,32,COCO
237,[505859 532337 553832 842314 963615 979705],6, 6033 7445935 6026,2018-06-01,COCO,0.47058823529411764,6,COCO
238,[ 505859  578639  842314  849812  979705 1097861 1152434],7, 5401047 6026,2018-06-01,COCO,0.47058823529411764,7,COCO
239,[ 356182  505859  563837  842314  911614  958732  979705 1152434],8, 5401047 7445935,2018-06-01,COCO,0.47058823529411764,8,COCO
240,"[ 505859  563837  578639  588730  842314  911614  979705 1001550 1097861
 1099331]",10, 5401047 6033,2018-06-01,COCO,0.47058823529411764,10,COCO
241,[ 505859  578639  842314  979705 1097861],5, 5401047 6033 6026,2018-06-01,COCO,0.47058823529411764,5,COCO
242,[505859 563837 842314 911614 979705],5, 5401047 6033 7445935,2018-06-01,COCO,0.47058823529411764,5,COCO
243,"[103371 207287 241017 263913 348255 356182 521883 553832 863993 958732
 979705]",11, 5401046 7445935,2018-06-01,COCO,0.47058823529411764,11,COCO
244,[ 348255  521883  553832  979705 1087572],5, 5401046 6033,2018-06-01,COCO,0.47058823529411764,5,COCO
245,"[348255 469829 505859 521883 532337 542073 553832 563837 842314 911614
 963615 979705]",12, 6033 7445935,2018-06-01,COCO,0.47058823529411764,12,COCO
247,[ 490024  519885  552972  584447 1152434],5, 5401046 6033,2018-08-01,COCO,0.5294117647058824,5,COCO
248,[ 165690  263913  400722  508618  844499 1152434],6, 7892095 5401047,2018-08-01,COCO,0.5294117647058824,6,COCO
249,[ 400722  508618  519885  552972  849812  911665  963615 1152434 1181464],9, 7892095 6033,2018-08-01,COCO,0.5294117647058824,9,COCO
250,[309153 363093 486628 523273 544077 998545],6, 18064205 3450014,2018-08-01,COCO,0.5294117647058824,6,COCO
251,[ 277744  309153  314253  486628 1152434],5, 18064205 3450011,2018-08-01,COCO,0.5294117647058824,5,COCO
252,[ 103814  363093  486628  544077  988692  998545 1152434],7, 3461016 18064205,2018-08-01,COCO,0.5294117647058824,7,COCO
253,[123777 145422 250022 303934 554368 585878],6, 583279 1073439,2018-08-01,COCO,0.5294117647058824,6,COCO
256,[216979 364658 490024 828865 966582],5, 7587895 5401046,2018-08-01,COCO,0.5294117647058824,5,COCO
257,[ 455008  490024  550646  619437  911614 1048518],6, 8287519 5401047,2018-08-01,COCO,0.5294117647058824,6,COCO
258,[ 490024  550646  984430 1030889 1048518],5, 8287519 5401046,2018-08-01,COCO,0.5294117647058824,5,COCO
260,[ 399107  508618  584447  911665 1097861],5, 8125295 6033,2018-08-01,COCO,0.5294117647058824,5,COCO
261,[ 416219  754357  824398 1034094 1037646 1173969],6, 6027 6026,2018-08-01,COCO,0.5294117647058824,6,COCO
263,[ 294115  824398 1097861 1152434 1155422],5, 6033 5401047 6026,2018-08-01,COCO,0.5294117647058824,5,COCO
264,"[ 294115  399107  400722  455008  490024  508618  518902  545984  824398
  911614 1097861 1152434 1155422]",13, 6033 5401047,2018-08-01,COCO,0.5294117647058824,13,COCO
265,[ 294115  399107  490024  518902  545984  824398 1152434],7, 6033 5401047 7445935,2018-08-01,COCO,0.5294117647058824,7,COCO
266,[ 555714  995860 1040091 1056623 1058591 1099079 1152434],7, 6026 451,2018-08-01,COCO,0.5294117647058824,7,COCO
267,"[ 108938  114666  118478  133892  167694  187833  199984  235462  244827
  270220  292347  314647  351686  368080  403445  425954  427096  427250
  432305  438350  451363  464331  483533  521982  523545  528367  602580
  604098  607784  612824  616689  681522  751640  777319  903640  915181
  957469 1061637 1095891 1163691 1166148 1167207 1167617 1168767 1171591
 1180356 1198352]",47, 12520268 451,2018-08-01,COCO,0.5294117647058824,47,COCO
268,"[ 471775  519469  519885  526399  542084  614220  619437  719763  749038
  752568  754776  754789  849812  860435  891917  979497  979705  995513
  995860  998545 1007975 1037646 1048011 1058591 1082751 1113856 1152434
 1155422 1174591 1179263]",30, 13600075 6026,2018-08-01,COCO,0.5294117647058824,30,COCO
269,[ 519885  614220  988692  998545 1082751 1152434],6, 19419902 13600075,2018-08-01,COCO,0.5294117647058824,6,COCO
270,[ 519885  614220  998545 1082751 1152434],5, 19419902 13600075 6026,2018-08-01,COCO,0.5294117647058824,5,COCO
271,[ 294115  471775  737878  754357  824398  963615 1152434],7, 7445935 6026,2018-08-01,COCO,0.5294117647058824,7,COCO
272,[ 519885  614220  998545 1082751 1152434 1173969],6, 19419902 6026,2018-08-01,COCO,0.5294117647058824,6,COCO
273,[ 471775  619437  979497 1152434 1155422],5, 5401047 13600075 6026,2018-08-01,COCO,0.5294117647058824,5,COCO
274,"[ 143238  294115  399107  471775  490024  518902  545984  550646  824398
  916245  966582 1152434]",12, 5401047 7445935,2018-08-01,COCO,0.5294117647058824,12,COCO
275,"[ 123777  539737  614220  798930  893157  993844 1071032 1082751 1150527
 1172145]",10, 4190175 19419902,2018-08-01,COCO,0.5294117647058824,10,COCO
276,"[ 294115  381069  416219  519885  584447  737878  772088  824398  849812
  963615 1097861 1152434 1155422 1173969]",14, 6033 6026,2018-08-01,COCO,0.5294117647058824,14,COCO
277,"[ 294115  399107  490024  518902  521894  545984  737878  824398  963615
 1152434]",10, 6033 7445935,2018-08-01,COCO,0.5294117647058824,10,COCO
278,[ 294115  737878  824398  963615 1152434],5, 6033 7445935 6026,2018-08-01,COCO,0.5294117647058824,5,COCO
279,[ 294115  471775  619437  824398  979497 1097861 1152434 1155422],8, 5401047 6026,2018-08-01,COCO,0.5294117647058824,8,COCO
280,[ 505859  540247  719763  809946  963615 1179385],6, 5450142 7445935,2018-10-01,COCO,0.5882352941176471,6,COCO
281,[ 248633  263913  719763 1041531 1121384],5, 5401046 7445935,2018-10-01,COCO,0.5882352941176471,5,COCO
282,[ 107493  263913  719763  886899 1097861],5, 5401046 5401047,2018-10-01,COCO,0.5882352941176471,5,COCO
283,[ 123777  624828  992218 1153425 1173969],5, 3461030 4190175,2018-10-01,COCO,0.5882352941176471,5,COCO
284,[ 107493  263913  567649  886899 1043581 1066628 1121384],7, 7892095 5401046,2018-10-01,COCO,0.5882352941176471,7,COCO
285,[226621 264552 468837 505859 963615],5, 5461017 7445935,2018-10-01,COCO,0.5882352941176471,5,COCO
286,[ 505859  719763  862846  963615  972937 1097861 1179385],7, 5450142 6033,2018-10-01,COCO,0.5882352941176471,7,COCO
287,[ 123777  916245  971894  992218 1153425],5, 3461030 19419902,2018-10-01,COCO,0.5882352941176471,5,COCO
288,[264552 505859 540247 809946 963615],5, 7719715 7445935,2018-10-01,COCO,0.5882352941176471,5,COCO
289,[254144 505859 540247 679482 809946 819872 963615],7, 7719715 5450142,2018-10-01,COCO,0.5882352941176471,7,COCO
290,[112041 369654 448392 881754 998545],5, 3450026 3461018,2018-10-01,COCO,0.5882352941176471,5,COCO
291,[ 113425  211249  278763  382431  405080  543699  585878  737348 1049835],9, 583279 1073439,2018-10-01,COCO,0.5882352941176471,9,COCO
292,[ 616225  734723  998545 1071032 1155422],5, 3450011 4190175,2018-10-01,COCO,0.5882352941176471,5,COCO
293,[ 584447  734723  998545 1007975 1015043],5, 6027 13600075,2018-10-01,COCO,0.5882352941176471,5,COCO
294,[ 294115  520708  715341  719763 1162193 1179385],6, 5401047 6033 7445935,2018-10-01,COCO,0.5882352941176471,6,COCO
295,[ 540247  719763  972937 1097861 1179385],5, 5450142 5401047,2018-10-01,COCO,0.5882352941176471,5,COCO
296,"[ 294115  496094  520708  715341  719763  972937 1097861 1155422 1162193
 1179385]",10, 5401047 6033,2018-10-01,COCO,0.5882352941176471,10,COCO
297,[ 600388  734723  984430  998545 1015043 1153425],6, 4190175 13600075,2018-10-01,COCO,0.5882352941176471,6,COCO
298,[ 294115  363692  719763 1155422 1162193],5, 5401047 6026,2018-10-01,COCO,0.5882352941176471,5,COCO
299,"[ 263913  294115  363692  520708  540247  563483  715341  719763 1162193
 1179385]",10, 5401047 7445935,2018-10-01,COCO,0.5882352941176471,10,COCO
300,"[ 108938  114666  118478  127790  130532  133892  149963  156634  161394
  162567  187833  199984  206426  235297  244827  251568  270220  275782
  292347  314647  368080  370988  375021  403445  423574  425954  427096
  427250  432305  444802  445481  451363  460228  464331  483533  521982
  523545  552846  600467  602580  604098  607784  612824  616689  731934
  739860  746930  751640  786504  903640  957469  999796 1042827 1045120
 1061637 1095891 1103098 1106966 1163691 1166148 1167207 1168767 1171591
 1178295 1180756 1196697 1198352 1204127 1205586 1214239]",70, 451 12520268,2018-10-01,COCO,0.5882352941176471,70,COCO
301,"[ 380150  471775  584447  734723  979705  995513  995860 1007975 1015043
 1047955 1048011 1058591 1113856 1152434 1153425 1162193]",16, 13600075 6026,2018-10-01,COCO,0.5882352941176471,16,COCO
302,[ 294115  363692  519887  719763  963615 1162193],6, 7445935 6026,2018-10-01,COCO,0.5882352941176471,6,COCO
303,[ 471775  584447  734723  979705  998545 1162193],6, 6033 13600075,2018-10-01,COCO,0.5882352941176471,6,COCO
304,[ 471775  584447  734723  979705 1162193],5, 6033 13600075 6026,2018-10-01,COCO,0.5882352941176471,5,COCO
305,"[ 294115  468837  505859  519887  520708  545984  563837  715341  719763
  963615 1162193 1179385]",12, 6033 7445935,2018-10-01,COCO,0.5882352941176471,12,COCO
306,"[ 294115  471775  519887  584447  719763  734723  772088  901480  963615
  979705 1075356 1155422 1162193 1173969]",14, 6033 6026,2018-10-01,COCO,0.5882352941176471,14,COCO
307,[ 138455  270220 1061637 1095891 1196697],5, 19419902 451,2018-10-01,COCO,0.5882352941176471,5,COCO
308,[1014685 1015043 1048011 1075356 1153425],5, 19419902 6026,2018-10-01,COCO,0.5882352941176471,5,COCO
309,[ 407030  578301  600388 1015043 1048011 1153425],6, 19419902 13600075,2018-10-01,COCO,0.5882352941176471,6,COCO
310,[ 734723 1015043 1153425 1155422 1173969],5, 4190175 6026,2018-10-01,COCO,0.5882352941176471,5,COCO
311,[ 616225  734723  998545 1155422 1173969],5, 4190175 6033,2018-10-01,COCO,0.5882352941176471,5,COCO
312,"[ 103977  112044  123777  179750  305678  600388  992218 1015043 1071032
 1153425]",10, 4190175 19419902,2018-10-01,COCO,0.5882352941176471,10,COCO
313,[ 294115  519887  719763  963615 1162193],5, 6033 7445935 6026,2018-10-01,COCO,0.5882352941176471,5,COCO
315,[ 205109  552846  603391 1166148 1205586],5, 12520268 451,2018-12-01,CODO,0.6470588235294118,5,CODO
318,[ 555714  584447  734723  934189  989025  998545 1173969],7, 6027 6026,2018-12-01,COCO,0.6470588235294118,7,COCO
319,[ 263913  886899  985588 1063076 1066628],5, 7892095 5401046,2018-12-01,COCO,0.6470588235294118,5,COCO
320,[ 963615  988614  988692  998545 1179263],5, 6033 6026,2018-12-01,COCO,0.6470588235294118,5,COCO
321,[ 113487  263913  518911 1058591 1066628 1179263],6, 5401046 7445935,2018-12-01,COCO,0.6470588235294118,6,COCO
322,"[ 123777  216255  364658  376762  456892  584447  622371  624828  636458
  998545 1071032]",11, 4190175 19419902,2018-12-01,COCO,0.6470588235294118,11,COCO
325,[ 325873  326485  913464  916245 1179263],5, 5401047 7445935,2018-12-01,COCO,0.6470588235294118,5,COCO
326,[ 934189  963615  988614 1166433 1179263],5, 7445935 6026,2018-12-01,COCO,0.6470588235294118,5,COCO
327,"[ 528700  555714  584447  622027  734723  979705  988692  989025  995860
 1007975 1014685 1034094 1036452 1047955 1082751 1179263]",16, 13600075 6026,2018-12-01,COCO,0.6470588235294118,16,COCO
328,[ 555714  734723  988692  995860 1058591 1103098],6, 13600075 451,2018-12-01,COCO,0.6470588235294118,6,COCO
329,"[ 107030  108938  110899  114666  118478  127760  127790  133892  149963
  156634  187833  235297  235462  244827  251568  270220  275782  292347
  314647  368080  403445  421137  427096  427250  437004  438350  449529
  460228  464331  483533  523545  552846  567220  573477  602580  603391
  607784  612824  616689  739860  746930  751640  903640  915181  943482
  957469  999796 1045120 1061637 1095891 1163691 1166148 1167207 1168767
 1171591 1180756 1181387 1186493 1196697 1198352 1205586 1221607 1234306
 1236675]",64, 451 12520268,2018-12-01,COCO,0.6470588235294118,64,COCO
331,[ 113487  114666  171222  336921 1185744],5, 2850269 18064205,2019-02-01,COCO,0.7058823529411765,5,COCO
332,[114621 121672 314234 337777 727418 770369],6, 11462027 11421002,2019-02-01,COCO,0.7058823529411765,6,COCO
333,[ 171222  296455  313130  575459 1163180],5, 4159045 3461025,2019-02-01,COCO,0.7058823529411765,5,COCO
334,[201584 245887 526399 545984 963615],5, 7770415 7445935,2019-02-01,COCO,0.7058823529411765,5,COCO
335,[ 278275  402552  468837  526399 1090818],5, 5450142 5461017,2019-02-01,COCO,0.7058823529411765,5,COCO
336,[ 264552  335544  526900  575459 1163180],5, 3450137 3461025,2019-02-01,COCO,0.7058823529411765,5,COCO
337,[ 171222  296455  322520  336921 1163180],5, 3461025 2850269,2019-02-01,COCO,0.7058823529411765,5,COCO
338,[ 327457  469793  535929  863993  971894 1155422],6, 5401046 5401047,2019-02-01,COCO,0.7058823529411765,6,COCO
340,[ 294115  349380  535929  545984  556301  715341 1179385],7, 5401047 7445935,2019-02-01,COCO,0.7058823529411765,7,COCO
341,[ 314234  526399  545984  727418  963615 1038069],6, 5461017 7445935,2019-02-01,COCO,0.7058823529411765,6,COCO
342,"[ 123777  480562  608651  823956  849340  866455  903640  953767  957469
 1071032]",10, 4190175 19419902,2019-02-01,COCO,0.7058823529411765,10,COCO
343,[123777 187833 210939 903640 957469],5, 4190175 12520268,2019-02-01,COCO,0.7058823529411765,5,COCO
344,[ 123777  270220  903640  957469 1061637],5, 19419902 12520268,2019-02-01,COCO,0.7058823529411765,5,COCO
345,"[ 555714  567971  761107  913363  924254  988692  995860  998545 1007975
 1014685 1082751 1180366]",12, 13600075 6026,2019-02-01,COCO,0.7058823529411765,12,COCO
346,"[ 108938  110899  114666  118478  127760  127790  133892  156634  187833
  205109  235297  244827  270220  292347  329014  363093  368080  403445
  421137  425954  427096  427250  431819  437007  438350  460228  464331
  483533  552846  602580  607784  612824  616689  671878  739860  751640
  838190  903640  957469  999796 1045120 1061637 1095891 1163691 1166148
 1167207 1168767 1171591 1180756 1198352 1218881 1237802]",52, 451 12520268,2019-02-01,COCO,0.7058823529411765,52,COCO
347,[113487 241017 268854 535929 548624 984430],6, 5401046 7445935,2019-02-01,COCO,0.7058823529411765,6,COCO
348,[ 575459  599279 1219843 1238198 1238385],5, 3430051 3461039,2019-04-01,COCO,0.7647058823529411,5,COCO
349,[266087 381774 554079 715341 963615],5, 5461018 5450138,2019-04-01,COCO,0.7647058823529411,5,COCO
350,[314234 517260 715341 719763 963615],5, 5461018 7445935,2019-04-01,COCO,0.7647058823529411,5,COCO
351,[112039 263990 394148 397717 447204 491449],6, 5401046 5401047,2019-04-01,COCO,0.7647058823529411,6,COCO
352,[ 153963  468837  719763  862846  911614 1211526],6, 5450142 7445935,2019-04-01,COCO,0.7647058823529411,6,COCO
353,[122130 381774 541029 554079 963615],5, 5450138 7719715,2019-04-01,COCO,0.7647058823529411,5,COCO
354,[ 516496  541029  715341  751399  963615 1075943],6, 5450138 7445935,2019-04-01,COCO,0.7647058823529411,6,COCO
355,"[ 156096  326603  342631  468837  658850  719763  727418  751399  963615
 1066548]",10, 7770415 7445935,2019-04-01,COCO,0.7647058823529411,10,COCO
356,[204504 488754 541029 791944 947256 963615],6, 7719715 5461017,2019-04-01,COCO,0.7647058823529411,6,COCO
357,"[ 108938  110899  114666  118478  127760  127790  133070  133113  133892
  156634  187833  199984  235297  244827  270220  275782  292347  314647
  329014  353175  367609  370988  400880  403445  421137  425954  427096
  427250  438350  460228  464331  483533  552846  554673  573259  588437
  602580  604098  607784  612824  616689  619193  681522  739860  751640
  838190  903640  915181  957469  999796 1061637 1095891 1103098 1163691
 1166148 1167207 1167617 1168767 1171591 1186493 1198352 1205586 1229524
 1236675 1237802 1239872]",66, 451 12520268,2019-04-01,COCO,0.7647058823529411,66,COCO
358,[ 164593  499566  654138  911614 1121384],5, 7587895 7445935,2019-04-01,COCO,0.7647058823529411,5,COCO
359,[ 216255  594239  622371  849340 1040391 1071032],6, 3401042 3401043,2019-04-01,COCO,0.7647058823529411,6,COCO
360,[ 546839  971894  988692 1123126 1180366],5, 6027 6026,2019-04-01,COCO,0.7647058823529411,5,COCO
361,[ 204504  326603  468837  497696  541029  727418  963615 1075943],8, 5461017 7445935,2019-04-01,COCO,0.7647058823529411,8,COCO
362,"[ 156096  263990  294115  516496  564592  715341  842314 1152114 1162193
 1211526]",10, 5401047 7445935,2019-04-01,COCO,0.7647058823529411,10,COCO
363,"[ 488446  542084  734723  735292  779524  988692  995860  998545 1014685
 1054006 1080375 1082751 1171502]",13, 13600075 6026,2019-04-01,COCO,0.7647058823529411,13,COCO
364,[ 250204  734723  779524  995860 1058591 1235206],6, 13600075 451,2019-04-01,COCO,0.7647058823529411,6,COCO
365,[ 245144  575459  599279  621707 1219843 1238198],6, 3412051 3461039,2019-04-01,COCO,0.7647058823529411,6,COCO
366,[149838 171222 263990 320316 353824 536334],6, 2850269 18064205,2019-06-01,COCO,0.8235294117647058,6,COCO
369,[105351 391139 552778 560559 679482 830201 963615],7, 7719715 5461017,2019-06-01,COCO,0.8235294117647058,7,COCO
370,[ 594237 1001366 1014685 1016687 1088642],5, 8125295 5401046,2019-06-01,COCO,0.8235294117647058,5,COCO
373,[ 112633  241593  297075  517260  719763  963615 1001550],7, 7770415 7445935,2019-06-01,COCO,0.8235294117647058,7,COCO
374,[149838 428820 499732 515778 575459 907465],6, 3450013 3461039,2019-06-01,COCO,0.8235294117647058,6,COCO
375,[ 294115  456892  518892  532366  556852  836943  849340 1071032 1081436],9, 3401042 3401043,2019-06-01,COCO,0.8235294117647058,9,COCO
376,[105351 269991 517260 560559 963615],5, 5461017 7445935,2019-06-01,COCO,0.8235294117647058,5,COCO
377,[ 112633  364658 1014685 1016687 1088642 1162193],6, 5401046 5401047,2019-06-01,COCO,0.8235294117647058,6,COCO
378,[ 112633  263913  281283  383508  469829  518911 1001366],7, 5401046 7445935,2019-06-01,COCO,0.8235294117647058,7,COCO
379,[290794 309153 520059 556301 575459 818643 819320],7, 3461039 3450014,2019-06-01,COCO,0.8235294117647058,7,COCO
380,[ 112633  416219  535047  576327  916245 1179385],6, 5401047 7445935,2019-06-01,COCO,0.8235294117647058,6,COCO
381,"[ 453037  471775  552972  605068  693691  733681  988692  994488  995860
 1014685 1034094 1054006 1058591 1099079 1171502]",15, 13600075 6026,2019-06-01,COCO,0.8235294117647058,15,COCO
382,"[ 107030  108938  110899  114666  118478  127760  127790  133070  133113
  133892  156634  187833  199984  235297  244827  270220  292347  314647
  336730  341990  351686  357025  368080  373743  403445  421137  427096
  460228  464331  483533  523545  552846  554673  588437  602580  612824
  616689  681522  739860  751640  758478  786504  838190  915181  957469
  999796 1042827 1061637 1095891 1163691 1166148 1167207 1167617 1168767
 1171591 1186493 1189196 1198352 1205586 1206265 1235206 1237802]",62, 451 12520268,2019-06-01,COCO,0.8235294117647058,62,COCO
383,[ 294115  552972  849883  971894  988692 1180366],6, 6027 6026,2019-06-01,COCO,0.8235294117647058,6,COCO
384,[305499 518902 560559 576327 843087],5, 5461018 7445935,2019-08-01,COCO,0.8823529411764706,5,COCO
385,[ 294115  394148  576327  584447  988692 1085922 1173969],7, 5401047 5401046,2019-08-01,COCO,0.8823529411764706,7,COCO
386,[ 294115  400722  416219  576327  916245  988692 1179385],7, 5401047 7445935,2019-08-01,COCO,0.8823529411764706,7,COCO
387,[294115 468396 518911 576327 933731 958732 988692],7, 5401046 7445935,2019-08-01,COCO,0.8823529411764706,7,COCO
388,"[ 127790  209458  294115  372970  501817  531947  586731  602580  876409
 1045083 1071032 1124356 1163180 1180366 1182559]",15, 3401042 3401043,2019-08-01,COCO,0.8823529411764706,15,COCO
389,[209458 294115 521183 576327 586731],5, 3461030 3401042,2019-08-01,COCO,0.8823529411764706,5,COCO
390,"[ 107030  108938  114666  118478  127760  127790  133892  149963  156634
  187833  235297  270220  275782  292347  314647  403445  421137  425954
  427096  427250  460228  464331  483533  523545  528367  588437  602580
  612824  616689  681522  739860  751640  838190  957469 1037526 1045120
 1061637 1095891 1163691 1167207 1167617 1168767 1171591 1198352 1206265
 1236675 1237802]",47, 451 12520268,2019-08-01,COCO,0.8823529411764706,47,COCO
391,[ 403184  552846  555432  749584 1205586],5, 12520268 451,2019-08-01,CODO,0.8823529411764706,5,CODO
392,[ 576327  863993 1010670 1085922 1235311],5, 7892095 5401046,2019-08-01,COCO,0.8823529411764706,5,COCO
393,[ 127790  483161  602580 1061637 1167207],5, 3401043 12520268,2019-08-01,COCO,0.8823529411764706,5,COCO
394,[268572 278763 488821 575459 617055],5, 1073439 583279,2019-10-01,COCO,0.9411764705882353,5,COCO
395,"[ 108938  110899  114666  118478  127790  133892  156634  187833  235297
  244827  270220  314647  336730  351686  403445  425954  427096  427250
  464331  602580  612824  616689  739860  751640  957469 1045120 1095891
 1163691 1168767 1171591 1198352 1236675]",32, 451 12520268,2019-10-01,COCO,0.9411764705882353,32,COCO
396,[ 156096  421070  518902  540247  547386  576327  715341  916245 1235206],9, 5401047 7445935,2019-10-01,COCO,0.9411764705882353,9,COCO
