,user_ids,support,itemsets,period,property_values,depth,size,AGE
1022,"[ 104728  105098  140929  152939  176214  184103  185095  194176  197141
  208423  222753  236705  244081  245625  246063  249082  263990  277713
  278248  319024  343915  371882  388197  401987  418283  420053  427669
  444292  453037  462793  464494  493869  517238  546707  546740  780794
  798422  802238  809878  845718  897395  970094  977598  996389 1063290]",45, 3461039 18064205,2018-03-01,50-65,0.125,45,50-65
1023,"[ 131120  131126  328260  360297  363701  427684  441502  470388  516595
  518876  518935  519484  519494  519500  520654  527222  533021  533022
  536334  542081  545393  546702  546707  546837  552955  555834  556516
  558580  585588  602165  607010  608412  612930  613276  616701  617315
  619363  622168  624187  674063  681139  693424  699852  709690  715537
  741610  758639  762454  824850  831739  840072  844748  863036  897940
  900811  915701  919230  923477  955927  968430  984250  986474  999234
 1003476 1006248 1021364 1025341 1026106 1030230 1031083 1047062 1050771
 1055846 1058237 1064571 1072140 1072426 1072460 1083710]",79, 6027 6026,2018-03-01,50-65,0.125,79,50-65
1024,"[ 328260  527222  533022  536334  542081  546702  546837  558580  602165
  617315  624187  709690  715537  840072  844748  897940  900811  919230
  936300  968430 1047062 1058237 1064571]",23, 6027 13600075,2018-03-01,50-65,0.125,23,50-65
1025,"[ 328260  527222  533022  536334  542081  546702  546837  558580  602165
  617315  624187  709690  715537  840072  844748  897940  900811  919230
  968430 1047062 1058237 1064571]",22, 6027 13600075 6026,2018-03-01,50-65,0.125,22,50-65
1026,"[ 131120  244822  359176  363701  368151  519484  519500  541190  546837
  555834  602313  607010  612930  616701  617315  710570  715537  760182
  845718  936300  941805  964077 1014301 1020601 1030230 1031083 1072140
 1072460]",28, 6027 7445935,2018-03-01,50-65,0.125,28,50-65
1027,"[ 131120  363701  519484  519500  546837  555834  607010  612930  616701
  617315  715537 1030230 1031083 1072140 1072460]",15, 6027 7445935 6026,2018-03-01,50-65,0.125,15,50-65
1028,"[ 124627  403764  420053  453037  493869  526397  546707  554195  584641
  831739  916144  919230 1058237 1063290]",14, 3461039 6026,2018-03-01,50-65,0.125,14,50-65
1029,"[ 356736  541190  595863  624187  825598  840072  900811  923084  923477
  997787 1003476 1072426]",12, 6027 19419902,2018-03-01,50-65,0.125,12,50-65
1030,"[ 436087  485723  527222  536334  546707  681139  741610  824850  845718
  900811  916625  956668 1003476]",13, 6027 18064205,2018-03-01,50-65,0.125,13,50-65
1031,"[ 441502  519484  527222  536334  546707  546837  555834  608412  760182
  824850  831739  900811  923084  997787  999234 1003476 1025341 1047062
 1058237]",19, 6027 6033,2018-03-01,50-65,0.125,19,50-65
1032,"[ 441502  519484  527222  536334  546707  546837  555834  608412  824850
  831739  900811  999234 1003476 1025341 1047062 1058237]",16, 6027 6033 6026,2018-03-01,50-65,0.125,16,50-65
1033,"[ 244822  359176  470388  522436  613276  707712  715537  840439  845718
  906456  941805  964077  996006 1014301 1031083]",15, 6027 5401046,2018-03-01,50-65,0.125,15,50-65
1034,"[ 131126  269345  294410  328854  363683  380161  415473  479941  496328
  517509  518876  518887  519484  519492  519878  520113  521896  529461
  533021  533028  533044  535929  538252  546831  548095  555263  598907
  618471  618719  701248  706712  714833  842317  847429  848988  897600
  916144  974809 1025341 1043600 1057919]",41, 5401047 6026,2018-03-01,50-65,0.125,41,50-65
1035,"[117674 131410 204618 269345 319024 335071 363683 519492 535929 618471
 618719]",11, 5401047 13600075,2018-03-01,50-65,0.125,11,50-65
1036,"[ 117674  133576  147213  168782  176214  184167  226983  251532  312953
  323466  328854  335920  351328  359176  359177  359356  360409  363683
  439675  479940  494144  516570  517238  517509  519484  519492  521932
  526930  529461  533028  538252  538639  548095  554910  555263  584781
  589740  597939  598907  602313  618471  621274  706712  737332  760182
  847429  888635  897600  916144  974809 1001837 1020601 1024513 1032644
 1043600]",55, 5401047 7445935,2018-03-01,50-65,0.125,55,50-65
1037,"[ 356736  521218  533022  602165  624187  709690  900811  923084  997787
 1003476 1025341 1047062]",12, 6027 4190175,2018-03-01,50-65,0.125,12,50-65
1038,"[328854 479941 496328 519492 519523 526391 526393 526931 529454 538224
 552972 692959 791343 967118]",14, 5401046 6033 6026,2018-03-01,50-65,0.125,14,50-65
1039,"[328854 375649 479941 496328 519492 519523 526391 526393 526930 526931
 529454 538224 552972 692959 791343 967118]",16, 5401046 6033,2018-03-01,50-65,0.125,16,50-65
1040,"[ 328854  519492  526391  526931  531405  533028  552972  618471  715537
  791343 1031083]",11, 5401046 7445935 6026,2018-03-01,50-65,0.125,11,50-65
1041,[106244 222253 244081 254907 255580 263990 352224 398215 496800 822590],10, 18064205 12520053,2018-03-01,50-65,0.125,10,50-65
1042,"[ 135722  176214  248029  420053  539617  548013  605662  805056  900811
  961534 1003476 1040999]",12, 18064205 19419902,2018-03-01,50-65,0.125,12,50-65
1043,"[ 123476  124627  131128  269345  285664  285767  294114  294410  328854
  363683  380161  398416  415337  415473  420053  422795  428201  441502
  451958  453037  462524  479941  496328  511474  515579  517526  518751
  518890  518902  519484  519492  519522  519523  519878  520113  520713
  521182  521896  525732  526391  526393  526397  526931  527222  528196
  529454  533042  533044  535929  536334  537367  538224  538247  538252
  542185  543745  546707  546837  552972  553036  555263  555834  561071
  563834  578788  595673  598907  607445  608412  618592  621432  623363
  674950  692959  694066  742395  786522  791343  824850  831739  840050
  840071  842893  848988  898330  900199  900811  908857  910581  913363
  913900  951163  963615  967118  974809  977017  978907  982533  999234
 1003476 1016010 1018051 1025341 1043600 1045080 1047062 1053941 1054907
 1056974 1057919 1058237 1059104 1063143 1063979 1076118]",115, 6033 6026,2018-03-01,50-65,0.125,115,50-65
1044,"[ 123476  269345  363683  453037  517526  519492  526391  526931  527222
  528196  533042  535929  536334  538247  546837  692959  791343  840071
  900811 1040159 1047062 1053941 1058237]",23, 6033 13600075,2018-03-01,50-65,0.125,23,50-65
1045,"[ 123476  269345  363683  453037  517526  519492  526391  526931  527222
  528196  533042  535929  536334  538247  546837  692959  791343  840071
  900811 1047062 1053941 1058237]",22, 6033 13600075 6026,2018-03-01,50-65,0.125,22,50-65
1046,"[ 123476  131128  238321  285767  328854  363683  368098  428201  436667
  451958  462524  479865  511464  516570  518902  519484  519492  519522
  521932  526391  526397  526930  526931  528196  533042  537367  538252
  543738  543745  546837  550801  552972  555263  555834  595673  598907
  760182  791343  829813  840071  900199  974809  977017 1001550 1018051
 1043600 1045080 1053941]",48, 6033 7445935,2018-03-01,50-65,0.125,48,50-65
1047,"[ 123476  131128  285767  328854  363683  428201  451958  462524  518902
  519484  519492  519522  526391  526397  526931  528196  533042  537367
  538252  543745  546837  552972  555263  555834  595673  598907  791343
  840071  900199  974809  977017 1018051 1043600 1045080 1053941]",35, 6033 7445935 6026,2018-03-01,50-65,0.125,35,50-65
1048,"[ 123476  363683  519492  526391  526931  528196  533042  546837  791343
  840071 1053941]",11, 6033 7445935 13600075 6026,2018-03-01,50-65,0.125,11,50-65
1049,"[ 124627  131128  420053  469159  525732  542185  607445  618592  618864
  673330  742395  845576  900811  910581  911051  913900  923084  978907
  979637  997787 1003476 1040159 1057919 1059164 1063979 1076118]",26, 6033 19419902,2018-03-01,50-65,0.125,26,50-65
1050,"[ 124627  131128  420053  525732  542185  607445  618592  742395  900811
  910581  913900  978907 1003476 1057919 1063979 1076118]",16, 6033 19419902 6026,2018-03-01,50-65,0.125,16,50-65
1051,"[ 124627  247114  285664  525732  538224  607445  618864  900811  908857
  913363  913900  920297  923084  997787 1003476 1025341 1047062 1059104]",18, 6033 4190175,2018-03-01,50-65,0.125,18,50-65
1052,"[ 124627  285664  525732  538224  607445  900811  908857  913363  913900
 1003476 1025341 1047062 1059104]",13, 6033 4190175 6026,2018-03-01,50-65,0.125,13,50-65
1053,"[ 375649  420053  422795  453037  515579  518751  527222  536334  538224
  546707  603145  824850  900811  966149 1003476 1054907]",16, 6033 18064205,2018-03-01,50-65,0.125,16,50-65
1054,"[ 420053  422795  453037  515579  518751  527222  536334  538224  546707
  824850  900811 1003476 1054907]",13, 6033 18064205 6026,2018-03-01,50-65,0.125,13,50-65
1055,"[ 280802  328854  470388  479941  496328  519492  519523  526391  526393
  526931  527005  529454  531405  533028  538224  552972  613276  618471
  692959  714833  715537  791343  899356  967118 1031083]",25, 5401046 6026,2018-03-01,50-65,0.125,25,50-65
1056,"[117674 204618 291158 319024 335071 519492 526391 526931 618471 692959
 715537 791343]",12, 5401046 13600075,2018-03-01,50-65,0.125,12,50-65
1057,"[ 114423  117674  184167  198762  244822  247691  248453  248533  251532
  262672  263427  263913  279300  286145  312953  328854  335920  359176
  359177  360409  396497  397849  409859  431023  439675  440223  494144
  519492  526391  526930  526931  531405  533028  540502  552972  584781
  596380  618471  715537  737332  781254  791343  845718  882460  903883
  941805  964077 1014301 1031083 1037866 1064681]",51, 5401046 7445935,2018-03-01,50-65,0.125,51,50-65
1058,"[ 135722  173522  216125  248029  255761  256806  263990  278166  291158
  319024  352224  453037  462793  493869  527222  536334  562078  576707
  900811 1036541]",20, 18064205 13600075,2018-03-01,50-65,0.125,20,50-65
1059,[105351 152939 196015 254907 255580 258536 360501 400913 488054 588019],10, 3461016 3450014,2018-03-01,50-65,0.125,10,50-65
1060,[197068 305109 368151 409859 427409 457288 565905 626557 881735 922936],10, 5450126 7445935,2018-03-01,50-65,0.125,10,50-65
1061,"[ 385672  440695  533021  548013  561071  641012  680000  897600  961534
 1056074]",10, 3461016 3450042,2018-03-01,50-65,0.125,10,50-65
1062,"[ 131126  218200  328854  359177  496328  520113  521932  533044  546831
  550583  584781  602313  738858  916144 1032644]",15, 8125295 5401047,2018-03-01,50-65,0.125,15,50-65
1063,[131014 399611 411446 465787 522891 526393 532348 533042 602313 713989],10, 8125295 7587895,2018-03-01,50-65,0.125,10,50-65
1064,[132375 201272 273977 274054 490936 620555 746592 782549 845718 911317],10, 5450086 7445935,2018-03-01,50-65,0.125,10,50-65
1065,"[124909 135322 150405 209632 242029 248029 255991 274054 288678 296331
 319566 517526 542185 569241 591253 782549 845718 878636]",18, 5450086 5461017,2018-03-01,50-65,0.125,18,50-65
1066,"[124909 137462 150405 207523 209632 242029 248029 255991 258523 296331
 396231 481588 620555 782549]",14, 5450086 5470002,2018-03-01,50-65,0.125,14,50-65
1067,"[ 106120  254902  263990  346946  436667  457288  467206  507120  519240
  536182  584328  782549  922936 1018051]",14, 7739995 7445935,2018-03-01,50-65,0.125,14,50-65
1068,[185095 222753 224623 236705 375649 407567 440695 440725 526813 602418],10, 3451004 18064205,2018-03-01,50-65,0.125,10,50-65
1069,"[ 144594  312117  328854  359177  496328  526393  538224  584781  707712
  715537 1031083]",11, 8125295 5401046,2018-03-01,50-65,0.125,11,50-65
1070,"[113833 185192 198006 263990 329144 410597 457288 507120 533164 555806
 555834 626557 633569 831548 840292]",15, 7750135 7445935,2018-03-01,50-65,0.125,15,50-65
1071,"[ 137462  185192  205368  263990  269421  297196  522971  626557  870272
 1058930]",10, 7750135 5461018,2018-03-01,50-65,0.125,10,50-65
1072,"[106120 254902 340224 410597 467206 507120 526397 555806 760182 831548
 881735]",11, 5450128 7445935,2018-03-01,50-65,0.125,11,50-65
1073,[123476 420053 479865 519484 520113 528196 538247 760182 963615 977017],10, 7729855 6033,2018-03-01,50-65,0.125,10,50-65
1074,"[116450 209632 232725 248029 268817 294841 415244 479865 619394 762454
 963615]",11, 7729855 5461017,2018-03-01,50-65,0.125,11,50-65
1075,"[ 123476  198944  264871  407567  410597  507120  563471  568551  620555
  928862 1018051]",11, 5461028 7445935,2018-03-01,50-65,0.125,11,50-65
1076,"[ 107923  255580  285001  392254  407567  563471  626266  866167  922476
 1017289]",10, 5461028 5450076,2018-03-01,50-65,0.125,10,50-65
1077,"[ 360409  479940  537367  540577  544470  546837  552988  596380  847429
  913356 1045080]",11, 7598035 7445935,2018-03-01,50-65,0.125,11,50-65
1078,"[113833 185192 198006 329144 457288 533164 555834 633569 840292 870272
 952703]",11, 7750135 5461017,2018-03-01,50-65,0.125,11,50-65
1079,"[106244 110817 116932 212613 258581 400913 422446 488054 560235 871051
 882409]",11, 3461020 3450014,2018-03-01,50-65,0.125,11,50-65
1080,[328854 496328 520113 521932 526393 532348 533042 533044 538224 555834],10, 8125295 6033,2018-03-01,50-65,0.125,10,50-65
1081,"[ 131126  328854  369040  496328  520113  522891  526393  533042  533044
  538224  546831  555834  713989  715537  916144 1031083]",16, 8125295 6026,2018-03-01,50-65,0.125,16,50-65
1082,"[ 102352  263990  277989  307441  392517  462793  575459  802238  920575
  927030 1020220 1049074 1063290 1063882]",14, 3412023 3461039,2018-03-01,50-65,0.125,14,50-65
1083,"[201357 224623 238728 263990 272144 352928 392517 416488 470271 575459
 806106 807708]",12, 3412023 3461025,2018-03-01,50-65,0.125,12,50-65
1084,"[ 102352  201357  224623  263990  277989  533032  575459  807708  920575
 1020220 1049074]",11, 3412023 3430051,2018-03-01,50-65,0.125,11,50-65
1085,"[ 285664  315853  360297  399106  555834  556516  570063  595862  709690
  714833  984250  999234 1056074]",13, 3461006 6026,2018-03-01,50-65,0.125,13,50-65
1086,"[ 152939  203282  236705  256342  306075  308942  392517  561245  717689
  927030 1049074]",11, 3430053 3461039,2018-03-01,50-65,0.125,11,50-65
1087,"[ 328854  363683  415473  519484  519492  519494  520113  520696  521185
  521896  526393  533042  533044  536334  538252  548095  552972  618719
  621432  692959  701248  898330  900199 1043600]",24, 5461035 6026,2018-03-01,50-65,0.125,24,50-65
1088,"[ 184167  323466  328854  363683  439675  519484  519492  521185  533042
  538252  548095  552972  900199 1043600]",14, 5461035 7445935,2018-03-01,50-65,0.125,14,50-65
1089,"[ 263990  328854  359177  411446  521932  533042  555834  584781  602313
  715537  916144 1031083 1032644]",13, 8125295 7445935,2018-03-01,50-65,0.125,13,50-65
1090,"[ 328854  363683  519484  519492  521185  533042  538252  548095  552972
  900199 1043600]",11, 5461035 7445935 6026,2018-03-01,50-65,0.125,11,50-65
1091,"[ 328854  363683  415473  519484  519492  520113  521896  526393  533042
  533044  536334  538252  552972  621432  692959  898330  900199 1043600]",18, 5461035 6033 6026,2018-03-01,50-65,0.125,18,50-65
1092,[184167 328854 353664 381070 439675 519492 526393 552972 692959 726618],10, 5461035 5401046,2018-03-01,50-65,0.125,10,50-65
1093,"[ 184167  323466  328854  363683  381070  415473  439675  519484  519492
  520113  521896  533044  538252  548095  618719  701248  726618 1043600]",18, 5461035 5401047,2018-03-01,50-65,0.125,18,50-65
1094,"[ 328854  363683  415473  519484  519492  520113  521896  533044  538252
  548095  618719  701248 1043600]",13, 5461035 5401047 6026,2018-03-01,50-65,0.125,13,50-65
