,CUST_ID,SEX,AGE,DEPARTEMENT
1016,147071,M,35-49,78
1017,147079,M,50-65,33
1018,147287,M,50-65,38
1019,147288,M,<35,59
1020,147333,M,50-65,59
1021,147391,M,50-65,38
1022,147410,M,50-65,59
1023,147422,F,35-49,78
1024,147432,M,50-65,62
1025,147480,M,35-49,33
1026,147495,F,50-65,78
1027,147503,M,35-49,07
1028,147513,M,50-65,33
1029,147563,M,35-49,78
1030,147589,M,35-49,59
1031,147599,M,35-49,38
1032,147670,F,35-49,33
1033,147715,M,<35,62
1034,147734,M,50-65,59
1035,147772,M,35-49,59
1036,147839,F,50-65,59
1037,147895,M,35-49,38
1038,147896,M,35-49,59
1039,147984,M,35-49,78
1040,148040,M,35-49,59
1041,148094,M,35-49,59
1042,148122,M,50-65,59
1043,148200,M,35-49,59
1044,148229,M,35-49,78
1045,148277,M,50-65,06
1046,148360,M,35-49,30
1047,148374,M,50-65,21
1048,148416,M,35-49,59
1049,148440,M,50-65,59
1050,148461,M,50-65,38
1051,148475,M,35-49,38
1052,148590,M,35-49,51
1053,148601,M,50-65,51
1054,148671,M,50-65,59
1055,148673,F,50-65,62
1056,148775,M,50-65,62
1057,148870,M,50-65,62
1058,148931,M,50-65,38
1059,149005,F,50-65,51
1060,149020,M,50-65,62
1061,149025,M,35-49,59
1062,149036,M,50-65,62
1063,149083,M,35-49,38
1064,149172,M,35-49,78
1065,149242,M,50-65,62
