,CUST_ID,SEX,AGE,DEPARTEMENT
1010,239186,M,50-65,62
1011,239412,M,50-65,78
1012,239422,M,50-65,33
1013,239503,M,50-65,78
1014,239730,M,50-65,59
1015,239835,M,50-65,59
1016,240151,M,50-65,62
1017,240304,M,35-49,78
1018,240504,M,>65,33
1019,240562,M,50-65,59
1020,240683,M,50-65,78
1021,240869,F,50-65,33
1022,241017,M,35-49,78
1023,241230,M,>65,33
1024,241262,F,50-65,06
1025,241363,F,50-65,59
1026,241388,M,35-49,59
1027,241533,M,50-65,78
1028,241558,M,35-49,59
1029,241671,M,<35,33
1030,241673,M,35-49,59
1031,241897,M,>65,33
1032,241974,M,50-65,33
1033,242000,M,50-65,59
1034,242064,M,50-65,62
1035,242142,F,50-65,78
1036,242171,M,35-49,59
1037,242195,M,35-49,51
1038,242201,M,35-49,59
1039,242569,M,>65,51
1040,242618,M,50-65,58
1041,242913,M,50-65,78
1042,243592,M,50-65,62
1043,243783,M,50-65,78
1044,243983,M,50-65,64
1045,244024,M,50-65,78
1046,244101,M,50-65,58
1047,244198,M,50-65,59
1048,244827,M,35-49,59
1049,245072,M,50-65,78
1050,245076,M,50-65,78
1051,245092,M,35-49,33
1052,245144,M,50-65,78
1053,245493,M,50-65,78
1054,246715,M,>65,59
1055,247209,M,35-49,59
1056,247304,M,35-49,78
1057,247624,M,50-65,06
1058,247659,F,50-65,21
1059,247730,M,50-65,59
1060,247732,M,>65,33
1061,247735,M,35-49,78
1062,247754,M,50-65,78
1063,247822,M,35-49,38
1064,247851,M,35-49,38
1065,248072,M,50-65,06
1066,248336,M,35-49,38
1067,248473,M,35-49,79
