,CUST_ID,SEX,AGE,DEPARTEMENT
958,186344,M,50-65,50
959,186390,M,35-49,26
960,186396,M,50-65,69
961,186434,M,50-65,93
962,186630,M,>65,64
963,186734,M,35-49,82
964,186925,M,50-65,44
965,186971,M,50-65,94
966,186972,M,50-65,78
967,187293,M,50-65,27
968,187300,M,35-49,62
969,187592,F,50-65,37
970,187604,M,35-49,60
971,187780,M,35-49,13
972,187792,M,50-65,37
973,187833,M,50-65,59
974,187912,F,50-65,33
975,188107,M,50-65,44
976,188110,M,50-65,88
977,188313,M,50-65,06
978,188474,M,50-65,28
979,188477,M,50-65,80
980,188521,M,35-49,25
981,188647,M,50-65,93
982,188995,M,50-65,47
983,188999,M,35-49,35
984,189139,M,<35,60
985,189146,M,35-49,56
986,189175,M,50-65,86
987,189197,M,50-65,10
988,189300,M,50-65,17
989,189328,M,50-65,07
990,189490,M,50-65,69
991,189928,M,35-49,68
992,190040,M,50-65,07
993,190257,M,50-65,91
994,190322,M,35-49,87
995,190337,M,50-65,01
996,190477,M,35-49,38
997,190594,M,35-49,26
998,190690,M,50-65,54
999,190736,M,35-49,67
1000,190795,M,50-65,07
1001,190972,M,35-49,93
1002,190989,M,50-65,60
1003,191135,M,50-65,60
1004,191231,M,50-65,69
1005,191305,M,35-49,35
1006,191353,F,35-49,45
1007,191476,M,50-65,88
1008,191490,M,50-65,45
1009,191561,M,50-65,59
1010,191567,M,35-49,17
1011,191663,M,35-49,28
1012,191682,M,35-49,33
1013,191786,M,50-65,92
1014,191794,M,50-65,45
1015,191825,M,35-49,88
1016,191881,M,35-49,62
1017,191894,M,50-65,85
1018,191954,M,35-49,80
1019,192317,M,50-65,67
1020,192386,M,50-65,42
1021,192427,F,35-49,77
1022,192459,M,50-65,91
1023,192562,M,35-49,59
1024,192624,M,35-49,78
1025,192625,M,35-49,76
1026,192647,M,50-65,78
1027,192713,M,50-65,65
1028,192959,M,50-65,51
1029,193252,M,50-65,38
1030,193256,M,35-49,44
1031,193336,M,>65,59
1032,193494,M,35-49,44
1033,193580,M,50-65,59
1034,193691,F,35-49,69
1035,193696,M,50-65,59
1036,193799,M,50-65,64
1037,193835,M,50-65,60
1038,193871,M,35-49,78
1039,194019,M,50-65,71
1040,194206,M,50-65,60
1041,194308,M,35-49,44
1042,194404,M,50-65,57
1043,194714,M,50-65,94
1044,194777,M,50-65,93
1045,194865,M,>65,33
1046,194990,M,50-65,69
1047,194992,M,50-65,95
1048,195083,M,50-65,84
1049,195145,M,50-65,38
1050,195228,M,35-49,33
1051,195230,M,50-65,92
1052,195587,M,50-65,33
1053,195670,M,50-65,54
1054,195776,M,50-65,33
1055,195817,M,35-49,01
1056,195839,M,50-65,92
1057,195947,M,35-49,44
1058,196163,M,50-65,58
1059,196301,F,>65,92
1060,196420,M,35-49,60
1061,196452,M,50-65,03
1062,196476,M,35-49,63
1063,196501,M,35-49,44
1064,196534,M,35-49,88
1065,196548,M,>65,27
1066,196694,M,35-49,31
