,CUST_ID,SEX,AGE,DEPARTEMENT
942,221606,F,50-65,33
943,221900,M,50-65,38
944,222204,M,50-65,38
945,222403,M,50-65,78
946,222416,M,35-49,62
947,222422,F,50-65,21
948,222546,F,50-65,38
949,222634,M,50-65,78
950,222847,M,35-49,58
951,223033,M,50-65,21
952,223109,M,50-65,38
953,223124,F,>65,62
954,223161,M,50-65,58
955,223493,M,35-49,51
956,223641,M,50-65,33
957,223769,F,50-65,51
958,223786,M,50-65,38
959,223831,M,50-65,62
960,224098,M,50-65,11
961,224306,M,35-49,79
962,224471,M,35-49,59
963,224472,M,50-65,21
964,224478,M,50-65,58
965,224522,M,50-65,62
966,224646,M,50-65,51
967,225099,F,50-65,59
968,225166,M,50-65,78
969,225255,M,50-65,59
970,225811,M,50-65,06
971,225819,M,35-49,79
972,226007,M,50-65,62
973,226056,M,50-65,59
974,226358,M,50-65,51
975,226924,M,50-65,38
976,226985,M,50-65,38
977,227132,M,50-65,78
978,227142,M,35-49,59
979,227151,M,35-49,06
980,227234,M,50-65,78
981,227267,M,50-65,59
982,227452,M,>65,51
983,227535,F,50-65,21
984,227626,M,35-49,33
985,227628,M,50-65,38
986,227723,M,50-65,58
987,228538,M,50-65,59
988,228673,F,>65,62
989,228704,M,50-65,51
990,228856,M,50-65,33
991,229076,M,35-49,62
992,229546,M,35-49,79
993,229711,M,50-65,33
994,230094,M,50-65,78
995,230124,M,50-65,33
996,230354,F,35-49,21
997,230410,M,50-65,33
998,230440,M,35-49,78
999,230856,M,50-65,78
1000,230980,M,35-49,06
1001,231351,M,50-65,78
1002,231687,M,50-65,38
1003,231807,M,50-65,06
1004,231859,M,35-49,62
1005,231893,M,50-65,38
1006,232029,M,50-65,59
1007,232159,M,35-49,38
1008,232183,M,50-65,78
1009,232475,F,35-49,78
1010,232528,F,<35,59
1011,232553,M,35-49,33
1012,232716,F,35-49,59
1013,232805,M,50-65,62
1014,233042,M,35-49,78
1015,233072,M,50-65,33
1016,233415,M,50-65,33
1017,233592,M,50-65,78
1018,233668,M,50-65,51
1019,234017,M,50-65,59
1020,234140,M,50-65,58
1021,234220,M,50-65,39
1022,234320,M,50-65,78
1023,234370,F,>65,62
1024,234495,M,35-49,59
1025,234582,F,>65,21
1026,234661,M,50-65,59
1027,234800,M,50-65,78
1028,234803,M,50-65,59
1029,234859,M,50-65,06
1030,235232,M,50-65,78
1031,235297,M,50-65,59
1032,235302,F,35-49,33
1033,235462,M,35-49,59
1034,235527,M,>65,58
1035,235596,M,<35,33
1036,235708,M,50-65,33
1037,235762,M,50-65,62
1038,236115,M,50-65,78
1039,236154,M,50-65,78
1040,236748,M,>65,62
1041,236773,M,50-65,51
1042,236843,M,50-65,59
1043,237038,M,>65,78
1044,237181,M,50-65,58
1045,237374,M,35-49,62
1046,237582,M,35-49,33
1047,238099,F,35-49,78
1048,238281,M,50-65,62
1049,238407,F,35-49,51
1050,238481,M,35-49,38
1051,238557,M,35-49,78
1052,238581,M,50-65,51
1053,238828,M,35-49,78
1054,238881,M,50-65,51
1055,239129,M,50-65,78
1056,239186,M,50-65,62
1057,239281,M,50-65,33
1058,239412,M,50-65,78
1059,239422,M,50-65,33
1060,239503,M,50-65,78
1061,239730,M,50-65,59
1062,239835,M,50-65,59
1063,240151,M,50-65,62
1064,240304,M,35-49,78
1065,240562,M,50-65,59
1066,240683,M,50-65,78
